Date, MaxTemperature, MinTemperature, AvgTemperature, Precipitation, Snowfall, SnowDepth
8/21/1901,80,58,69, 0.00, M, M
8/22/1901,79,52,65.5, 0.00, M, M
8/23/1901,83,54,68.5, 0.00, M, M
8/24/1901,91,60,75.5, 0.00, M, M
8/25/1901,96,62,79, 0.00, M, M
8/26/1901,96,64,80, 0.00, M, M
8/27/1901,83,62,72.5, 0.00, M, M
8/28/1901,77,58,67.5, 0.00, M, M
8/29/1901,80,51,65.5, 0.00, M, M
8/30/1901,80,49,64.5, 0.00, M, M
8/31/1901,80,53,66.5, 0.00, M, M
9/1/1901,80,49,64.5, 0.00, M, M
9/2/1901,79,54,66.5, 0.00, M, M
9/3/1901,79,56,67.5, 0.00, M, M
9/4/1901,75,60,67.5, 0.00, M, M
9/5/1901,73,58,65.5, 0.00, M, M
9/6/1901,73,58,65.5, 0.00, M, M
9/7/1901,75,54,64.5, 0.00, M, M
9/8/1901,77,47,62, 0.00, M, M
9/9/1901,76,50,63, 0.00, M, M
9/10/1901,76,54,65, 0.00, M, M
9/11/1901,79,48,63.5, 0.00, M, M
9/12/1901,81,51,66, 0.00, M, M
9/13/1901,84,50,67, 0.00, M, M
9/14/1901,78,54,66, 0.00, M, M
9/15/1901,75,54,64.5, 0.00, M, M
9/16/1901,74,55,64.5, 0.00, M, M
9/17/1901,74,57,65.5, 0.00, M, M
9/18/1901,74,57,65.5, 0.00, M, M
9/19/1901,77,56,66.5, 0.00, M, M
9/20/1901,78,51,64.5, 0.00, M, M
9/21/1901,73,58,65.5, 0.00, M, M
9/22/1901,72,52,62, 0.00, M, M
9/23/1901,69,55,62, 0.00, M, M
9/24/1901,75,48,61.5, 0.00, M, M
9/25/1901,81,51,66, 0.00, M, M
9/26/1901,79,51,65, 0.00, M, M
9/27/1901,77,46,61.5, 0.00, M, M
9/28/1901,76,49,62.5, 0.00, M, M
9/29/1901,67,58,62.5, 0.01, M, M
9/30/1901,72,57,64.5, 0.02, M, M
10/1/1901,72,49,60.5, 0.00, M, M
10/2/1901,74,53,63.5, 0.00, M, M
10/3/1901,73,49,61, 0.00, M, M
10/4/1901,76,48,62, 0.00, M, M
10/5/1901,75,54,64.5, 0.00, M, M
10/6/1901,74,60,67, 0.00, M, M
10/7/1901,79,53,66, 0.00, M, M
10/8/1901,84,54,69, 0.00, M, M
10/9/1901,77,54,65.5, 0.00, M, M
10/10/1901,73,53,63, 0.00, M, M
10/11/1901,74,49,61.5, 0.00, M, M
10/12/1901,77,53,65, 0.00, M, M
10/13/1901,82,46,64, 0.00, M, M
10/14/1901,81,52,66.5, 0.00, M, M
10/15/1901,70,49,59.5, 0.00, M, M
10/16/1901,74,48,61, 0.00, M, M
10/17/1901,76,53,64.5, 0.00, M, M
10/18/1901,70,54,62, 0.00, M, M
10/19/1901,71,54,62.5, 0.00, M, M
10/20/1901,85,49,67, 0.00, M, M
10/21/1901,97,63,80, 0.00, M, M
10/22/1901,93,66,79.5, 0.00, M, M
10/23/1901,78,58,68, 0.00, M, M
10/24/1901,73,62,67.5, 0.00, M, M
10/25/1901,78,56,67, 0.00, M, M
10/26/1901,66,58,62, 1.74, M, M
10/27/1901,67,59,63, 0.14, M, M
10/28/1901,68,56,62, 0.00, M, M
10/29/1901,69,51,60, 0.00, M, M
10/30/1901,70,50,60, 0.00, M, M
10/31/1901,78,50,64, 0.00, M, M
11/1/1901,71,50,60.5, 0.00, M, M
11/2/1901,70,55,62.5, 0.00, M, M
11/3/1901,78,48,63, 0.00, M, M
11/4/1901,85,54,69.5, 0.00, M, M
11/5/1901,84,53,68.5, 0.00, M, M
11/6/1901,75,50,62.5, 0.00, M, M
11/7/1901,71,53,62, 0.00, M, M
11/8/1901,68,48,58, 0.00, M, M
11/9/1901,63,51,57, 0.00, M, M
11/10/1901,64,54,59, 0.46, M, M
11/11/1901,65,49,57, 0.00, M, M
11/12/1901,76,45,60.5, 0.00, M, M
11/13/1901,73,46,59.5, 0.00, M, M
11/14/1901,77,48,62.5, 0.00, M, M
11/15/1901,72,48,60, 0.00, M, M
11/16/1901,69,50,59.5, 0.00, M, M
11/17/1901,74,44,59, 0.00, M, M
11/18/1901,78,46,62, 0.00, M, M
11/19/1901,68,43,55.5, 0.00, M, M
11/20/1901,68,44,56, 0.00, M, M
11/21/1901,68,43,55.5, 0.00, M, M
11/22/1901,82,50,66, 0.00, M, M
11/23/1901,80,50,65, 0.00, M, M
11/24/1901,70,47,58.5, 0.00, M, M
11/25/1901,68,50,59, 0.00, M, M
11/26/1901,68,44,56, 0.00, M, M
11/27/1901,68,44,56, 0.00, M, M
11/28/1901,76,51,63.5, 0.00, M, M
11/29/1901,75,53,64, 0.00, M, M
11/30/1901,74,47,60.5, 0.00, M, M
12/1/1901,83,54,68.5, 0.00, 0.0, M
12/2/1901,78,52,65, 0.00, 0.0, M
12/3/1901,71,47,59, 0.00, 0.0, M
12/4/1901,68,47,57.5, 0.00, 0.0, M
12/5/1901,63,48,55.5, 0.00, 0.0, M
12/6/1901,65,54,59.5, 0.00, 0.0, M
12/7/1901,69,50,59.5, 0.00, 0.0, M
12/8/1901,75,41,58, 0.00, 0.0, M
12/9/1901,75,51,63, 0.00, 0.0, M
12/10/1901,65,40,52.5, 0.00, 0.0, M
12/11/1901,61,46,53.5, 0.00, 0.0, M
12/12/1901,58,36,47, 0.00, 0.0, M
12/13/1901,58,31,44.5, 0.00, 0.0, M
12/14/1901,61,38,49.5, 0.00, 0.0, M
12/15/1901,62,36,49, 0.00, 0.0, M
12/16/1901,71,38,54.5, 0.00, 0.0, M
12/17/1901,82,46,64, 0.00, 0.0, M
12/18/1901,86,53,69.5, 0.00, 0.0, M
12/19/1901,77,40,58.5, 0.00, 0.0, M
12/20/1901,82,43,62.5, 0.00, 0.0, M
12/21/1901,74,58,66, 0.00, 0.0, M
12/22/1901,80,46,63, 0.00, 0.0, M
12/23/1901,72,43,57.5, 0.00, 0.0, M
12/24/1901,66,44,55, 0.00, 0.0, M
12/25/1901,79,39,59, 0.00, 0.0, M
12/26/1901,75,44,59.5, 0.00, 0.0, M
12/27/1901,71,40,55.5, 0.00, 0.0, M
12/28/1901,71,45,58, 0.00, 0.0, M
12/29/1901,77,45,61, 0.00, 0.0, M
12/30/1901,77,54,65.5, 0.00, 0.0, M
12/31/1901,76,45,60.5, 0.00, 0.0, M
1/1/1902,77,50,63.5, 0.00, 0.0, M
1/2/1902,76,48,62, 0.00, 0.0, M
1/3/1902,87,56,71.5, 0.00, 0.0, M
1/4/1902,87,59,73, 0.00, 0.0, M
1/5/1902,85,57,71, 0.00, 0.0, M
1/6/1902,82,54,68, 0.00, 0.0, M
1/7/1902,80,48,64, 0.00, 0.0, M
1/8/1902,69,44,56.5, 0.00, 0.0, M
1/9/1902,66,41,53.5, 0.00, 0.0, M
1/10/1902,68,39,53.5, 0.00, 0.0, M
1/11/1902,64,48,56, T, 0.0, M
1/12/1902,64,44,54, 0.00, 0.0, M
1/13/1902,76,42,59, 0.00, 0.0, M
1/14/1902,72,52,62, 0.00, 0.0, M
1/15/1902,73,52,62.5, 0.00, 0.0, M
1/16/1902,66,41,53.5, 0.00, 0.0, M
1/17/1902,67,41,54, 0.00, 0.0, M
1/18/1902,67,42,54.5, 0.00, 0.0, M
1/19/1902,62,44,53, 0.15, 0.0, M
1/20/1902,66,40,53, 0.00, 0.0, M
1/21/1902,65,40,52.5, 0.00, 0.0, M
1/22/1902,60,43,51.5, 0.11, 0.0, M
1/23/1902,61,38,49.5, 0.00, 0.0, M
1/24/1902,59,45,52, 1.32, 0.0, M
1/25/1902,56,38,47, 0.00, 0.0, M
1/26/1902,56,32,44, 0.00, 0.0, M
1/27/1902,57,40,48.5, 0.00, 0.0, M
1/28/1902,58,39,48.5, 0.00, 0.0, M
1/29/1902,54,38,46, 0.04, T, M
1/30/1902,56,36,46, 0.00, 0.0, M
1/31/1902,59,36,47.5, 0.00, 0.0, M
2/1/1902,61,37,49, 0.00, 0.0, M
2/2/1902,58,37,47.5, 0.14, 0.0, M
2/3/1902,61,40,50.5, 0.00, 0.0, M
2/4/1902,62,41,51.5, 0.00, 0.0, M
2/5/1902,60,40,50, 0.00, 0.0, M
2/6/1902,63,38,50.5, 0.00, 0.0, M
2/7/1902,60,43,51.5, 0.00, 0.0, M
2/8/1902,62,45,53.5, 0.00, 0.0, M
2/9/1902,68,43,55.5, 0.00, 0.0, M
2/10/1902,68,43,55.5, 0.00, 0.0, M
2/11/1902,63,42,52.5, 0.00, 0.0, M
2/12/1902,65,47,56, 0.00, 0.0, M
2/13/1902,65,47,56, 0.00, 0.0, M
2/14/1902,65,44,54.5, 0.00, 0.0, M
2/15/1902,68,51,59.5, 0.00, 0.0, M
2/16/1902,77,48,62.5, 0.00, 0.0, M
2/17/1902,67,50,58.5, 0.01, 0.0, M
2/18/1902,69,43,56, 0.00, 0.0, M
2/19/1902,77,41,59, 0.00, 0.0, M
2/20/1902,72,47,59.5, 0.00, 0.0, M
2/21/1902,65,48,56.5, T, 0.0, M
2/22/1902,59,47,53, 1.62, 0.0, M
2/23/1902,61,50,55.5, T, 0.0, M
2/24/1902,57,49,53, 0.20, 0.0, M
2/25/1902,56,46,51, 0.40, 0.0, M
2/26/1902,67,49,58, 0.89, 0.0, M
2/27/1902,58,49,53.5, 0.09, 0.0, M
2/28/1902,65,50,57.5, T, 0.0, M
3/1/1902,63,44,53.5, 0.00, M, M
3/2/1902,59,47,53, 0.95, M, M
3/3/1902,66,45,55.5, 0.00, M, M
3/4/1902,74,43,58.5, 0.00, M, M
3/5/1902,66,52,59, 0.00, M, M
3/6/1902,60,44,52, 0.42, M, M
3/7/1902,63,43,53, 0.00, M, M
3/8/1902,62,43,52.5, 0.05, M, M
3/9/1902,58,48,53, 0.58, M, M
3/10/1902,69,40,54.5, 0.01, M, M
3/11/1902,66,42,54, 0.00, M, M
3/12/1902,76,44,60, 0.00, M, M
3/13/1902,65,44,54.5, 0.00, M, M
3/14/1902,63,45,54, 0.00, M, M
3/15/1902,64,40,52, 0.00, M, M
3/16/1902,77,46,61.5, 0.00, M, M
3/17/1902,81,54,67.5, 0.00, M, M
3/18/1902,65,48,56.5, 0.00, M, M
3/19/1902,61,46,53.5, 0.47, M, M
3/20/1902,62,43,52.5, 0.00, M, M
3/21/1902,61,43,52, 0.00, M, M
3/22/1902,65,47,56, 0.00, M, M
3/23/1902,57,43,50, 0.15, M, M
3/24/1902,54,39,46.5, 0.32, M, M
3/25/1902,60,37,48.5, 0.00, M, M
3/26/1902,63,46,54.5, 0.03, M, M
3/27/1902,69,45,57, 0.00, M, M
3/28/1902,68,40,54, 0.00, M, M
3/29/1902,67,49,58, 0.00, M, M
3/30/1902,73,48,60.5, 0.00, M, M
3/31/1902,67,45,56, 0.00, M, M
4/1/1902,62,50,56, T, M, M
4/2/1902,62,44,53, T, M, M
4/3/1902,65,43,54, 0.00, M, M
4/4/1902,71,44,57.5, 0.00, M, M
4/5/1902,66,46,56, 0.00, M, M
4/6/1902,73,50,61.5, 0.00, M, M
4/7/1902,65,54,59.5, 0.06, M, M
4/8/1902,69,46,57.5, 0.01, M, M
4/9/1902,73,42,57.5, 0.00, M, M
4/10/1902,71,46,58.5, 0.00, M, M
4/11/1902,66,49,57.5, 0.00, M, M
4/12/1902,69,49,59, 0.00, M, M
4/13/1902,80,48,64, 0.00, M, M
4/14/1902,78,47,62.5, 0.00, M, M
4/15/1902,71,53,62, 0.00, M, M
4/16/1902,66,51,58.5, 0.00, M, M
4/17/1902,66,51,58.5, 0.00, M, M
4/18/1902,66,52,59, 0.00, M, M
4/19/1902,60,51,55.5, 0.00, M, M
4/20/1902,64,52,58, 0.00, M, M
4/21/1902,62,46,54, 0.05, M, M
4/22/1902,67,45,56, 0.00, M, M
4/23/1902,68,44,56, 0.00, M, M
4/24/1902,63,46,54.5, 0.04, M, M
4/25/1902,71,45,58, 0.00, M, M
4/26/1902,71,43,57, 0.00, M, M
4/27/1902,67,47,57, 0.00, M, M
4/28/1902,67,43,55, 0.00, M, M
4/29/1902,72,45,58.5, 0.00, M, M
4/30/1902,71,53,62, 0.00, M, M
5/1/1902,65,52,58.5, 0.00, M, M
5/2/1902,67,48,57.5, 0.00, M, M
5/3/1902,68,48,58, 0.00, M, M
5/4/1902,70,46,58, 0.00, M, M
5/5/1902,76,49,62.5, 0.00, M, M
5/6/1902,80,54,67, 0.00, M, M
5/7/1902,78,55,66.5, 0.00, M, M
5/8/1902,74,54,64, 0.00, M, M
5/9/1902,76,49,62.5, 0.00, M, M
5/10/1902,75,54,64.5, 0.00, M, M
5/11/1902,73,50,61.5, 0.00, M, M
5/12/1902,74,51,62.5, 0.00, M, M
5/13/1902,71,48,59.5, 0.00, M, M
5/14/1902,70,50,60, 0.03, M, M
5/15/1902,70,50,60, 0.00, M, M
5/16/1902,70,53,61.5, 0.00, M, M
5/17/1902,70,48,59, 0.00, M, M
5/18/1902,74,52,63, 0.00, M, M
5/19/1902,70,51,60.5, T, M, M
5/20/1902,67,49,58, 0.00, M, M
5/21/1902,66,43,54.5, 0.00, M, M
5/22/1902,65,45,55, 0.00, M, M
5/23/1902,68,45,56.5, 0.00, M, M
5/24/1902,72,48,60, 0.00, M, M
5/25/1902,68,54,61, 0.00, M, M
5/26/1902,68,54,61, T, M, M
5/27/1902,72,51,61.5, 0.00, M, M
5/28/1902,71,50,60.5, 0.00, M, M
5/29/1902,71,55,63, 0.00, M, M
5/30/1902,71,54,62.5, 0.00, M, M
5/31/1902,68,54,61, 0.00, M, M
6/1/1902,68,48,58, 0.00, M, M
6/2/1902,79,48,63.5, 0.00, M, M
6/3/1902,79,52,65.5, 0.00, M, M
6/4/1902,80,51,65.5, 0.00, M, M
6/5/1902,76,56,66, 0.00, M, M
6/6/1902,77,54,65.5, 0.00, M, M
6/7/1902,78,49,63.5, 0.00, M, M
6/8/1902,83,56,69.5, 0.00, M, M
6/9/1902,78,57,67.5, 0.00, M, M
6/10/1902,74,57,65.5, T, M, M
6/11/1902,69,56,62.5, T, M, M
6/12/1902,73,55,64, 0.00, M, M
6/13/1902,75,56,65.5, 0.00, M, M
6/14/1902,72,57,64.5, 0.00, M, M
6/15/1902,74,54,64, 0.00, M, M
6/16/1902,75,54,64.5, 0.00, M, M
6/17/1902,74,56,65, 0.00, M, M
6/18/1902,73,57,65, 0.00, M, M
6/19/1902,75,57,66, 0.00, M, M
6/20/1902,76,57,66.5, 0.00, M, M
6/21/1902,78,57,67.5, 0.00, M, M
6/22/1902,85,54,69.5, 0.00, M, M
6/23/1902,94,59,76.5, 0.00, M, M
6/24/1902,89,64,76.5, 0.00, M, M
6/25/1902,81,60,70.5, 0.00, M, M
6/26/1902,78,61,69.5, 0.00, M, M
6/27/1902,74,59,66.5, 0.00, M, M
6/28/1902,75,59,67, 0.00, M, M
6/29/1902,75,58,66.5, 0.00, M, M
6/30/1902,74,58,66, 0.00, M, M
7/1/1902,70,58,64, T, M, M
7/2/1902,71,58,64.5, 0.00, M, M
7/3/1902,74,52,63, 0.00, M, M
7/4/1902,72,56,64, 0.00, M, M
7/5/1902,73,56,64.5, 0.00, M, M
7/6/1902,74,53,63.5, 0.00, M, M
7/7/1902,74,60,67, 0.00, M, M
7/8/1902,76,59,67.5, 0.00, M, M
7/9/1902,74,59,66.5, 0.00, M, M
7/10/1902,77,58,67.5, 0.00, M, M
7/11/1902,81,54,67.5, 0.00, M, M
7/12/1902,87,54,70.5, 0.00, M, M
7/13/1902,93,56,74.5, 0.00, M, M
7/14/1902,88,57,72.5, 0.00, M, M
7/15/1902,91,60,75.5, 0.00, M, M
7/16/1902,88,60,74, 0.00, M, M
7/17/1902,79,60,69.5, 0.00, M, M
7/18/1902,76,61,68.5, 0.00, M, M
7/19/1902,76,60,68, 0.00, M, M
7/20/1902,78,60,69, 0.00, M, M
7/21/1902,80,59,69.5, 0.00, M, M
7/22/1902,82,60,71, 0.00, M, M
7/23/1902,87,59,73, 0.00, M, M
7/24/1902,75,59,67, 0.00, M, M
7/25/1902,76,63,69.5, 0.00, M, M
7/26/1902,74,62,68, 0.00, M, M
7/27/1902,76,61,68.5, 0.00, M, M
7/28/1902,76,60,68, 0.00, M, M
7/29/1902,77,60,68.5, 0.00, M, M
7/30/1902,76,59,67.5, 0.00, M, M
7/31/1902,84,57,70.5, 0.00, M, M
8/1/1902,94,60,77, 0.00, M, M
8/2/1902,89,63,76, 0.00, M, M
8/3/1902,85,63,74, 0.00, M, M
8/4/1902,82,62,72, 0.00, M, M
8/5/1902,79,61,70, 0.00, M, M
8/6/1902,83,61,72, 0.00, M, M
8/7/1902,76,61,68.5, 0.00, M, M
8/8/1902,84,61,72.5, 0.00, M, M
8/9/1902,79,60,69.5, 0.00, M, M
8/10/1902,76,61,68.5, 0.00, M, M
8/11/1902,77,61,69, 0.00, M, M
8/12/1902,75,60,67.5, T, M, M
8/13/1902,77,62,69.5, 0.00, M, M
8/14/1902,77,56,66.5, 0.00, M, M
8/15/1902,80,54,67, 0.00, M, M
8/16/1902,80,54,67, 0.00, M, M
8/17/1902,79,58,68.5, 0.00, M, M
8/18/1902,76,62,69, 0.00, M, M
8/19/1902,75,61,68, 0.00, M, M
8/20/1902,75,59,67, 0.00, M, M
8/21/1902,75,54,64.5, 0.00, M, M
8/22/1902,76,58,67, 0.00, M, M
8/23/1902,77,60,68.5, 0.00, M, M
8/24/1902,80,60,70, 0.00, M, M
8/25/1902,79,57,68, 0.00, M, M
8/26/1902,81,54,67.5, 0.00, M, M
8/27/1902,84,53,68.5, 0.00, M, M
8/28/1902,78,52,65, 0.00, M, M
8/29/1902,77,57,67, 0.00, M, M
8/30/1902,76,58,67, 0.00, M, M
8/31/1902,79,59,69, 0.00, M, M
9/1/1902,83,59,71, 0.00, M, M
9/2/1902,82,62,72, 0.00, M, M
9/3/1902,83,59,71, 0.00, M, M
9/4/1902,81,58,69.5, 0.00, M, M
9/5/1902,82,63,72.5, 0.00, M, M
9/6/1902,81,60,70.5, 0.00, M, M
9/7/1902,85,60,72.5, 0.00, M, M
9/8/1902,79,61,70, 0.00, M, M
9/9/1902,82,61,71.5, 0.00, M, M
9/10/1902,80,61,70.5, 0.00, M, M
9/11/1902,80,61,70.5, 0.00, M, M
9/12/1902,80,62,71, 0.00, M, M
9/13/1902,80,60,70, 0.00, M, M
9/14/1902,80,58,69, 0.00, M, M
9/15/1902,76,62,69, 0.00, M, M
9/16/1902,75,62,68.5, 0.00, M, M
9/17/1902,77,59,68, 0.00, M, M
9/18/1902,76,59,67.5, 0.00, M, M
9/19/1902,77,53,65, 0.00, M, M
9/20/1902,72,58,65, T, M, M
9/21/1902,80,55,67.5, 0.00, M, M
9/22/1902,85,56,70.5, 0.00, M, M
9/23/1902,84,55,69.5, 0.00, M, M
9/24/1902,73,55,64, 0.00, M, M
9/25/1902,80,53,66.5, 0.00, M, M
9/26/1902,93,52,72.5, 0.00, M, M
9/27/1902,80,54,67, 0.00, M, M
9/28/1902,77,60,68.5, 0.00, M, M
9/29/1902,82,54,68, 0.00, M, M
9/30/1902,79,54,66.5, 0.00, M, M
10/1/1902,75,56,65.5, 0.00, M, M
10/2/1902,74,53,63.5, 0.00, M, M
10/3/1902,72,57,64.5, 0.00, M, M
10/4/1902,74,52,63, 0.00, M, M
10/5/1902,78,52,65, 0.00, M, M
10/6/1902,77,50,63.5, 0.00, M, M
10/7/1902,75,52,63.5, 0.00, M, M
10/8/1902,75,51,63, 0.00, M, M
10/9/1902,71,57,64, 0.00, M, M
10/10/1902,64,58,61, 0.00, M, M
10/11/1902,68,59,63.5, 0.00, M, M
10/12/1902,72,57,64.5, 0.00, M, M
10/13/1902,71,50,60.5, 0.00, M, M
10/14/1902,75,52,63.5, 0.00, M, M
10/15/1902,79,55,67, 0.00, M, M
10/16/1902,78,47,62.5, 0.00, M, M
10/17/1902,77,53,65, 0.00, M, M
10/18/1902,74,48,61, 0.00, M, M
10/19/1902,73,54,63.5, 0.00, M, M
10/20/1902,73,56,64.5, 0.00, M, M
10/21/1902,73,56,64.5, 0.00, M, M
10/22/1902,67,55,61, 0.01, M, M
10/23/1902,68,53,60.5, 0.00, M, M
10/24/1902,70,55,62.5, 0.39, M, M
10/25/1902,68,51,59.5, 0.00, M, M
10/26/1902,78,52,65, 0.00, M, M
10/27/1902,78,52,65, 0.00, M, M
10/28/1902,75,50,62.5, 0.00, M, M
10/29/1902,72,55,63.5, 0.00, M, M
10/30/1902,72,58,65, 0.00, M, M
10/31/1902,69,50,59.5, 0.00, M, M
11/1/1902,71,48,59.5, 0.00, M, M
11/2/1902,86,55,70.5, 0.00, M, M
11/3/1902,79,56,67.5, 0.00, M, M
11/4/1902,72,50,61, 0.00, M, M
11/5/1902,69,55,62, 0.00, M, M
11/6/1902,70,51,60.5, 0.00, M, M
11/7/1902,72,50,61, 0.00, M, M
11/8/1902,74,49,61.5, 0.00, M, M
11/9/1902,67,48,57.5, 0.00, M, M
11/10/1902,61,54,57.5, 1.95, M, M
11/11/1902,66,50,58, 0.04, M, M
11/12/1902,66,48,57, 0.00, M, M
11/13/1902,71,49,60, 0.00, M, M
11/14/1902,67,50,58.5, 0.00, M, M
11/15/1902,73,47,60, 0.00, M, M
11/16/1902,76,51,63.5, 0.00, M, M
11/17/1902,72,48,60, 0.00, M, M
11/18/1902,71,48,59.5, 0.00, M, M
11/19/1902,62,50,56, 0.09, M, M
11/20/1902,59,41,50, T, M, M
11/21/1902,60,39,49.5, 0.00, M, M
11/22/1902,61,44,52.5, 0.00, M, M
11/23/1902,64,45,54.5, 0.00, M, M
11/24/1902,66,43,54.5, 0.00, M, M
11/25/1902,68,42,55, 0.00, M, M
11/26/1902,72,46,59, 0.00, M, M
11/27/1902,68,44,56, 0.00, M, M
11/28/1902,67,42,54.5, 0.00, M, M
11/29/1902,64,43,53.5, 0.00, M, M
11/30/1902,71,41,56, 0.00, M, M
12/1/1902,68,45,56.5, 0.00, 0.0, M
12/2/1902,66,39,52.5, 0.00, 0.0, M
12/3/1902,66,43,54.5, 0.00, 0.0, M
12/4/1902,66,46,56, 0.00, 0.0, M
12/5/1902,66,45,55.5, 0.00, 0.0, M
12/6/1902,67,45,56, 0.00, 0.0, M
12/7/1902,77,49,63, 0.00, 0.0, M
12/8/1902,80,53,66.5, 0.00, 0.0, M
12/9/1902,65,44,54.5, 0.00, 0.0, M
12/10/1902,64,54,59, 0.00, 0.0, M
12/11/1902,63,54,58.5, 0.51, 0.0, M
12/12/1902,55,49,52, 0.02, 0.0, M
12/13/1902,61,47,54, 0.20, 0.0, M
12/14/1902,64,43,53.5, 0.00, 0.0, M
12/15/1902,60,40,50, 0.00, 0.0, M
12/16/1902,52,43,47.5, 0.59, 0.0, M
12/17/1902,52,42,47, 1.03, 0.0, M
12/18/1902,58,47,52.5, 0.15, 0.0, M
12/19/1902,61,47,54, 0.00, 0.0, M
12/20/1902,64,44,54, 0.00, 0.0, M
12/21/1902,70,44,57, 0.00, 0.0, M
12/22/1902,71,49,60, 0.00, 0.0, M
12/23/1902,76,51,63.5, 0.00, 0.0, M
12/24/1902,77,54,65.5, 0.00, 0.0, M
12/25/1902,79,50,64.5, 0.00, 0.0, M
12/26/1902,70,50,60, 0.00, 0.0, M
12/27/1902,64,49,56.5, 0.00, 0.0, M
12/28/1902,64,40,52, 0.00, 0.0, M
12/29/1902,64,43,53.5, 0.00, 0.0, M
12/30/1902,68,46,57, 0.00, 0.0, M
12/31/1902,64,39,51.5, 0.00, 0.0, M
1/1/1903,61,41,51, 0.00, 0.0, M
1/2/1903,68,43,55.5, 0.00, 0.0, M
1/3/1903,72,42,57, 0.00, 0.0, M
1/4/1903,85,45,65, 0.00, 0.0, M
1/5/1903,81,50,65.5, 0.00, 0.0, M
1/6/1903,83,53,68, 0.00, 0.0, M
1/7/1903,74,52,63, 0.00, 0.0, M
1/8/1903,69,47,58, 0.00, 0.0, M
1/9/1903,60,41,50.5, 0.00, 0.0, M
1/10/1903,65,42,53.5, 0.00, 0.0, M
1/11/1903,67,44,55.5, 0.00, 0.0, M
1/12/1903,73,52,62.5, 0.00, 0.0, M
1/13/1903,72,45,58.5, 0.00, 0.0, M
1/14/1903,73,43,58, 0.00, 0.0, M
1/15/1903,68,47,57.5, 0.00, 0.0, M
1/16/1903,65,45,55, 0.00, 0.0, M
1/17/1903,63,39,51, 0.00, 0.0, M
1/18/1903,63,42,52.5, 0.00, 0.0, M
1/19/1903,64,40,52, 0.00, 0.0, M
1/20/1903,71,49,60, 0.00, 0.0, M
1/21/1903,68,46,57, 0.00, 0.0, M
1/22/1903,66,50,58, 0.00, 0.0, M
1/23/1903,66,46,56, 0.00, 0.0, M
1/24/1903,69,48,58.5, 0.00, 0.0, M
1/25/1903,62,54,58, 0.07, 0.0, M
1/26/1903,57,52,54.5, 0.01, 0.0, M
1/27/1903,59,51,55, 0.84, 0.0, M
1/28/1903,59,49,54, 0.95, 0.0, M
1/29/1903,62,40,51, 0.00, 0.0, M
1/30/1903,62,40,51, 0.00, 0.0, M
1/31/1903,58,44,51, 0.23, 0.0, M
2/1/1903,55,43,49, 0.57, 0.0, M
2/2/1903,52,36,44, 0.00, 0.0, M
2/3/1903,54,33,43.5, 0.00, 0.0, M
2/4/1903,53,40,46.5, 0.52, 0.0, M
2/5/1903,55,35,45, 0.05, 0.0, M
2/6/1903,58,36,47, 0.00, 0.0, M
2/7/1903,58,39,48.5, 0.00, 0.0, M
2/8/1903,61,43,52, 0.38, 0.0, M
2/9/1903,63,43,53, 0.00, 0.0, M
2/10/1903,70,44,57, 0.00, 0.0, M
2/11/1903,68,44,56, 0.00, 0.0, M
2/12/1903,61,48,54.5, T, 0.0, M
2/13/1903,48,35,41.5, T, 0.0, M
2/14/1903,52,32,42, 0.00, 0.0, M
2/15/1903,59,33,46, 0.00, 0.0, M
2/16/1903,60,35,47.5, 0.00, 0.0, M
2/17/1903,68,36,52, 0.00, 0.0, M
2/18/1903,67,39,53, 0.00, 0.0, M
2/19/1903,69,42,55.5, 0.00, 0.0, M
2/20/1903,66,42,54, 0.00, 0.0, M
2/21/1903,78,47,62.5, 0.00, 0.0, M
2/22/1903,74,53,63.5, 0.00, 0.0, M
2/23/1903,71,50,60.5, 0.00, 0.0, M
2/24/1903,64,41,52.5, 0.00, 0.0, M
2/25/1903,70,44,57, 0.00, 0.0, M
2/26/1903,72,43,57.5, 0.00, 0.0, M
2/27/1903,67,43,55, 0.00, 0.0, M
2/28/1903,71,49,60, 0.00, 0.0, M
3/1/1903,70,41,55.5, 0.00, M, M
3/2/1903,70,48,59, 0.00, M, M
3/3/1903,63,49,56, 0.02, M, M
3/4/1903,54,48,51, 1.04, M, M
3/5/1903,59,48,53.5, 0.23, M, M
3/6/1903,61,40,50.5, 0.00, M, M
3/7/1903,66,42,54, 0.00, M, M
3/8/1903,52,46,49, 0.08, M, M
3/9/1903,62,44,53, 0.01, M, M
3/10/1903,75,45,60, 0.00, M, M
3/11/1903,75,47,61, 0.00, M, M
3/12/1903,65,45,55, 0.00, M, M
3/13/1903,58,45,51.5, 0.03, M, M
3/14/1903,62,47,54.5, 0.02, M, M
3/15/1903,59,43,51, T, M, M
3/16/1903,60,48,54, T, M, M
3/17/1903,59,40,49.5, 0.20, M, M
3/18/1903,63,41,52, 0.00, M, M
3/19/1903,68,43,55.5, 0.00, M, M
3/20/1903,70,52,61, 0.00, M, M
3/21/1903,74,51,62.5, 0.00, M, M
3/22/1903,71,44,57.5, 0.00, M, M
3/23/1903,69,48,58.5, 0.00, M, M
3/24/1903,63,50,56.5, 1.18, M, M
3/25/1903,64,50,57, 2.19, M, M
3/26/1903,65,52,58.5, 0.00, M, M
3/27/1903,73,51,62, 0.00, M, M
3/28/1903,70,50,60, 0.00, M, M
